------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     4  0.000000000000E+00  0.000000000000E+00 -7.103139469838E+01

------ Current Surface: Coil-Plasma separation =   5.000000000000E-01 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      3    24  1.302832451297E-11 -1.427664880304E-10  0.000000000000E+00  0.000000000000E+00
      3    23  1.029180911501E-10 -1.603021492334E-10  0.000000000000E+00  0.000000000000E+00
      3    22  3.449410197580E-10 -8.212639379321E-11  0.000000000000E+00  0.000000000000E+00
      3    21 -1.587876310473E-10  8.690794175962E-10  0.000000000000E+00  0.000000000000E+00
      3    20 -7.431512050703E-10  1.880769593627E-09  0.000000000000E+00  0.000000000000E+00
      3    19 -1.294973404333E-09  1.070561076786E-09  0.000000000000E+00  0.000000000000E+00
      3    18 -1.089794185883E-10  1.365289607172E-09  0.000000000000E+00  0.000000000000E+00
      3    17 -2.380664086547E-09 -4.297915824058E-09  0.000000000000E+00  0.000000000000E+00
      3    16  6.980915098266E-09  2.925311693591E-10  0.000000000000E+00  0.000000000000E+00
      3    15 -9.692208416162E-09 -9.232693988325E-09  0.000000000000E+00  0.000000000000E+00
      3    14  1.969787913656E-08  2.512414251022E-09  0.000000000000E+00  0.000000000000E+00
      3    13 -8.312664682003E-09  3.995425696889E-08  0.000000000000E+00  0.000000000000E+00
      3    12 -2.162494768904E-08 -9.870661430563E-08  0.000000000000E+00  0.000000000000E+00
      3    11  1.555788133893E-07  4.313219933555E-07  0.000000000000E+00  0.000000000000E+00
      3    10 -4.256577715036E-07 -9.003705182317E-07  0.000000000000E+00  0.000000000000E+00
      3     9  3.432399043978E-07  1.066136624496E-06  0.000000000000E+00  0.000000000000E+00
      3     8  7.028377920649E-07 -1.370030628349E-06  0.000000000000E+00  0.000000000000E+00
      3     7 -4.032027610014E-06 -7.197300071080E-06  0.000000000000E+00  0.000000000000E+00
      3     6  1.355248124784E-05  1.735194116477E-05  0.000000000000E+00  0.000000000000E+00
      3     5  2.863321492316E-05  1.378382499816E-06  0.000000000000E+00  0.000000000000E+00
      3     4 -1.396315600170E-04  4.105465279146E-05  0.000000000000E+00  0.000000000000E+00
      3     3  6.700742568140E-04  7.023801751921E-04  0.000000000000E+00  0.000000000000E+00
      3     2 -3.392121997186E-03 -2.218251417818E-03  0.000000000000E+00  0.000000000000E+00
      3     1  6.792194629219E-03  5.610862565393E-03  0.000000000000E+00  0.000000000000E+00
      3     0 -5.177837648504E-02 -4.474032433495E-02  0.000000000000E+00  0.000000000000E+00
      3    -1 -1.490634819427E-01 -1.211896777071E-01  0.000000000000E+00  0.000000000000E+00
      3    -2 -1.010474644552E-01  1.927368589354E-02  0.000000000000E+00  0.000000000000E+00
      3    -3 -6.341906677653E-03  1.660216293446E-02  0.000000000000E+00  0.000000000000E+00
      3    -4 -1.680884214842E-03  3.282125206679E-03  0.000000000000E+00  0.000000000000E+00
      3    -5  8.238389825320E-05 -1.688492563101E-03  0.000000000000E+00  0.000000000000E+00
      3    -6  6.618559383436E-04 -4.414042685337E-04  0.000000000000E+00  0.000000000000E+00
      3    -7 -2.071281914242E-04  3.252958698566E-05  0.000000000000E+00  0.000000000000E+00
      3    -8  1.570813206276E-05  2.561308481495E-06  0.000000000000E+00  0.000000000000E+00
      3    -9  6.112262541416E-06 -1.197576200494E-05  0.000000000000E+00  0.000000000000E+00
      3   -10 -8.145383042098E-07  1.624873321247E-06  0.000000000000E+00  0.000000000000E+00
      3   -11  3.878485923940E-07  6.353325805504E-07  0.000000000000E+00  0.000000000000E+00
      3   -12 -6.648455707769E-07  4.475033108114E-07  0.000000000000E+00  0.000000000000E+00
      3   -13  9.138906563498E-08  3.125368418678E-08  0.000000000000E+00  0.000000000000E+00
      3   -14 -1.559416689593E-08 -1.405104254811E-07  0.000000000000E+00  0.000000000000E+00
      3   -15  2.782012179620E-08  1.092501453534E-09  0.000000000000E+00  0.000000000000E+00
      3   -16 -1.960332554889E-08 -1.251253098501E-08  0.000000000000E+00  0.000000000000E+00
      3   -17  4.919961338074E-09 -3.375212039112E-10  0.000000000000E+00  0.000000000000E+00
      3   -18  1.778522872920E-09  2.539152226734E-09  0.000000000000E+00  0.000000000000E+00
      3   -19  6.751775138358E-09  7.782475273583E-09  0.000000000000E+00  0.000000000000E+00
      3   -20  2.634217006065E-09  9.032025832418E-09  0.000000000000E+00  0.000000000000E+00
      3   -21 -1.308017223939E-09  2.305795289594E-09  0.000000000000E+00  0.000000000000E+00
      3   -22 -3.735930755294E-09 -3.309954884763E-09  0.000000000000E+00  0.000000000000E+00
      3   -23 -3.530514493927E-09 -6.215603938186E-09  0.000000000000E+00  0.000000000000E+00
      3   -24 -1.389326358603E-09 -4.621645594534E-09  0.000000000000E+00  0.000000000000E+00
      4    24 -6.578648962391E-10  8.375884588907E-10  0.000000000000E+00  0.000000000000E+00
      4    23  3.932372353091E-11  1.678457478121E-11  0.000000000000E+00  0.000000000000E+00
      4    22 -4.231976314523E-11  4.092120328166E-11  0.000000000000E+00  0.000000000000E+00
      4    21 -2.629292647320E-10 -1.914724009430E-10  0.000000000000E+00  0.000000000000E+00
      4    20  4.127899216021E-10 -9.297037942629E-10  0.000000000000E+00  0.000000000000E+00
      4    19  5.628210319672E-10 -1.734728683576E-09  0.000000000000E+00  0.000000000000E+00
      4    18  1.429264920609E-09 -5.453214197072E-10  0.000000000000E+00  0.000000000000E+00
      4    17 -1.046402138766E-09 -4.693843179670E-10  0.000000000000E+00  0.000000000000E+00
      4    16  3.178922468251E-09  3.354823310659E-09  0.000000000000E+00  0.000000000000E+00
      4    15 -8.491307529400E-09  2.475149551639E-09  0.000000000000E+00  0.000000000000E+00
      4    14  1.283740292269E-08  3.328450969432E-09  0.000000000000E+00  0.000000000000E+00
      4    13 -1.531872711370E-08  1.614789896507E-08  0.000000000000E+00  0.000000000000E+00
      4    12 -2.231000992256E-08 -7.185588498947E-08  0.000000000000E+00  0.000000000000E+00
      4    11  1.213876071373E-07  1.733118784558E-07  0.000000000000E+00  0.000000000000E+00
      4    10 -5.428726594338E-07 -7.348698635217E-07  0.000000000000E+00  0.000000000000E+00
      4     9  1.247918611485E-06  1.200457870738E-06  0.000000000000E+00  0.000000000000E+00
      4     8 -1.729485627430E-06 -2.166489364250E-06  0.000000000000E+00  0.000000000000E+00
      4     7  7.530182615349E-07  1.764091958844E-06  0.000000000000E+00  0.000000000000E+00
      4     6  9.262677651821E-06  1.481106722292E-05  0.000000000000E+00  0.000000000000E+00
      4     5 -4.459213311297E-05 -3.643683496054E-05  0.000000000000E+00  0.000000000000E+00
      4     4 -3.238046416103E-06  6.638490607775E-05  0.000000000000E+00  0.000000000000E+00
      4     3 -1.518684358085E-04 -3.129429301089E-04  0.000000000000E+00  0.000000000000E+00
      4     2 -1.316948641893E-03 -8.590484084979E-04  0.000000000000E+00  0.000000000000E+00
      4     1  1.108068564913E-03 -3.955732008657E-04  0.000000000000E+00  0.000000000000E+00
      4     0 -1.010262771042E-02 -1.097045023096E-02  0.000000000000E+00  0.000000000000E+00
      4    -1 -2.719950093345E-03 -6.765766306131E-03  0.000000000000E+00  0.000000000000E+00
      4    -2  4.864428779609E-02  1.467025827156E-02  0.000000000000E+00  0.000000000000E+00
      4    -3  2.733948425915E-02 -9.500304579133E-04  0.000000000000E+00  0.000000000000E+00
      4    -4 -5.396466957358E-04  2.064833334440E-04  0.000000000000E+00  0.000000000000E+00
      4    -5  5.921280392713E-04 -2.197987357831E-03  0.000000000000E+00  0.000000000000E+00
      4    -6 -6.966836891528E-04  8.937061150668E-04  0.000000000000E+00  0.000000000000E+00
      4    -7 -1.809626191643E-04  1.339123299780E-04  0.000000000000E+00  0.000000000000E+00
      4    -8  8.485061395145E-05 -3.353056162005E-05  0.000000000000E+00  0.000000000000E+00
      4    -9 -1.250195207847E-06 -1.770688793084E-06  0.000000000000E+00  0.000000000000E+00
      4   -10 -2.784882883270E-06  5.927424102532E-06  0.000000000000E+00  0.000000000000E+00
      4   -11  6.539138769886E-07 -6.097717908718E-07  0.000000000000E+00  0.000000000000E+00
      4   -12  1.064901372829E-07 -8.027355154332E-07  0.000000000000E+00  0.000000000000E+00
      4   -13  5.263415977566E-07 -3.518549896506E-07  0.000000000000E+00  0.000000000000E+00
      4   -14 -8.427470626145E-08 -1.641652397760E-08  0.000000000000E+00  0.000000000000E+00
      4   -15  1.152675735698E-08  8.449552245808E-08  0.000000000000E+00  0.000000000000E+00
      4   -16 -8.604139679273E-09  4.847703617705E-09  0.000000000000E+00  0.000000000000E+00
      4   -17  7.054136000697E-09  1.028035222343E-08  0.000000000000E+00  0.000000000000E+00
      4   -18 -1.603984417292E-09  1.700287763639E-09  0.000000000000E+00  0.000000000000E+00
      4   -19 -7.272744695429E-09 -6.438065105511E-09  0.000000000000E+00  0.000000000000E+00
      4   -20 -5.679042630226E-09 -1.053725790657E-08  0.000000000000E+00  0.000000000000E+00
      4   -21 -1.643985314797E-09 -8.350438796150E-09  0.000000000000E+00  0.000000000000E+00
      4   -22  3.479323763345E-09  2.548332516956E-10  0.000000000000E+00  0.000000000000E+00
      4   -23  4.824578482272E-09  6.181343263620E-09  0.000000000000E+00  0.000000000000E+00
      4   -24  3.428816794187E-09  7.288897343211E-09  0.000000000000E+00  0.000000000000E+00
      5    24 -1.675463283737E-10  1.433898322412E-11  0.000000000000E+00  0.000000000000E+00
      5    23  7.272634716671E-10 -8.929140103158E-10  0.000000000000E+00  0.000000000000E+00
      5    22 -8.795258488528E-11  1.278638276395E-10  0.000000000000E+00  0.000000000000E+00
      5    21 -3.675920765694E-11  6.166187960894E-11  0.000000000000E+00  0.000000000000E+00
      5    20  1.924306252538E-10  3.760386030406E-10  0.000000000000E+00  0.000000000000E+00
      5    19 -6.095019332991E-10  9.852868972161E-10  0.000000000000E+00  0.000000000000E+00
      5    18 -4.228353626436E-10  1.130267112732E-09  0.000000000000E+00  0.000000000000E+00
      5    17 -1.129256981761E-09  7.663515384077E-10  0.000000000000E+00  0.000000000000E+00
      5    16  1.387313627258E-09 -1.283352739576E-09  0.000000000000E+00  0.000000000000E+00
      5    15 -2.575007454334E-09 -4.957007268308E-10  0.000000000000E+00  0.000000000000E+00
      5    14  7.431924401087E-09 -4.049058504135E-09  0.000000000000E+00  0.000000000000E+00
      5    13 -1.395108836880E-08 -3.840447862488E-09  0.000000000000E+00  0.000000000000E+00
      5    12  1.899502268286E-09 -2.465727600032E-08  0.000000000000E+00  0.000000000000E+00
      5    11  6.266719246743E-08  6.872205920274E-08  0.000000000000E+00  0.000000000000E+00
      5    10 -2.828481368616E-07 -3.012170884748E-07  0.000000000000E+00  0.000000000000E+00
      5     9  1.069364854357E-06  1.163665046109E-06  0.000000000000E+00  0.000000000000E+00
      5     8 -2.348995193205E-06 -1.769168546607E-06  0.000000000000E+00  0.000000000000E+00
      5     7  2.477635212283E-06  3.417098189481E-06  0.000000000000E+00  0.000000000000E+00
      5     6 -2.217221631317E-06  1.587834385533E-06  0.000000000000E+00  0.000000000000E+00
      5     5 -4.010833919173E-05 -4.364131176177E-05  0.000000000000E+00  0.000000000000E+00
      5     4  7.339965073689E-05  7.532537609555E-05  0.000000000000E+00  0.000000000000E+00
      5     3 -2.425577875884E-04 -3.074735061814E-04  0.000000000000E+00  0.000000000000E+00
      5     2  3.030088925317E-04  2.932640673983E-04  0.000000000000E+00  0.000000000000E+00
      5     1  1.417929262297E-03  1.062842771402E-03  0.000000000000E+00  0.000000000000E+00
      5     0 -3.298429606646E-03 -4.308935250100E-03  0.000000000000E+00  0.000000000000E+00
      5    -1  2.247685505568E-02  2.051671718066E-02  0.000000000000E+00  0.000000000000E+00
      5    -2  6.171078528169E-03  8.641972055039E-03  0.000000000000E+00  0.000000000000E+00
      5    -3 -1.478681636108E-02  5.782482720141E-03  0.000000000000E+00  0.000000000000E+00
      5    -4  6.392436059629E-03  1.750576471622E-03  0.000000000000E+00  0.000000000000E+00
      5    -5  3.573964448749E-03  2.376049052639E-04  0.000000000000E+00  0.000000000000E+00
      5    -6  6.509274093374E-04  7.680205651607E-04  0.000000000000E+00  0.000000000000E+00
      5    -7  6.411759987760E-04 -5.814058949858E-04  0.000000000000E+00  0.000000000000E+00
      5    -8  7.221978553320E-05 -1.140195218313E-05  0.000000000000E+00  0.000000000000E+00
      5    -9 -3.855505305941E-05  2.806809195146E-05  0.000000000000E+00  0.000000000000E+00
      5   -10  1.519351419818E-06 -2.127206013991E-06  0.000000000000E+00  0.000000000000E+00
      5   -11  2.312248246893E-06 -2.154091955635E-06  0.000000000000E+00  0.000000000000E+00
      5   -12 -3.284358238106E-07 -3.156715070913E-07  0.000000000000E+00  0.000000000000E+00
      5   -13 -2.975140454484E-07  8.316817648982E-07  0.000000000000E+00  0.000000000000E+00
      5   -14 -2.502842020604E-07  1.828945077592E-07  0.000000000000E+00  0.000000000000E+00
      5   -15  2.902153030154E-08  6.158921555264E-11  0.000000000000E+00  0.000000000000E+00
      5   -16  1.006259362727E-08 -4.671255393524E-08  0.000000000000E+00  0.000000000000E+00
      5   -17 -4.321487495434E-09 -1.104490591057E-08  0.000000000000E+00  0.000000000000E+00
      5   -18 -1.325146212054E-09 -6.388871400168E-09  0.000000000000E+00  0.000000000000E+00
      5   -19  3.623865987834E-09  4.456447601214E-10  0.000000000000E+00  0.000000000000E+00
      5   -20  9.565875759153E-09  1.073574988144E-08  0.000000000000E+00  0.000000000000E+00
      5   -21  4.971915025291E-09  1.259230449613E-08  0.000000000000E+00  0.000000000000E+00
      5   -22 -7.393136780402E-10  6.138540938947E-09  0.000000000000E+00  0.000000000000E+00
      5   -23 -5.573835986945E-09 -3.864719202973E-09  0.000000000000E+00  0.000000000000E+00
      5   -24 -5.621168155294E-09 -8.925343046169E-09  0.000000000000E+00  0.000000000000E+00
      6    24  7.607400456106E-10 -8.462346540296E-10  0.000000000000E+00  0.000000000000E+00
      6    23  1.534811821906E-10 -1.237324717850E-11  0.000000000000E+00  0.000000000000E+00
      6    22 -7.703240497738E-10  9.106318756444E-10  0.000000000000E+00  0.000000000000E+00
      6    21  1.369784836773E-10 -2.655187462719E-10  0.000000000000E+00  0.000000000000E+00
      6    20  1.074187310282E-10 -1.699187336448E-10  0.000000000000E+00  0.000000000000E+00
      6    19 -1.010859681551E-10 -4.338500341047E-10  0.000000000000E+00  0.000000000000E+00
      6    18  6.613946695010E-10 -1.054618958833E-09  0.000000000000E+00  0.000000000000E+00
      6    17  5.321784610213E-10 -1.859528659526E-10  0.000000000000E+00  0.000000000000E+00
      6    16  3.926671921645E-11 -1.486096726377E-09  0.000000000000E+00  0.000000000000E+00
      6    15 -1.354389434806E-10  3.663026592850E-09  0.000000000000E+00  0.000000000000E+00
      6    14 -9.833293040506E-10 -4.671944650497E-09  0.000000000000E+00  0.000000000000E+00
      6    13 -4.135139286001E-09  4.859757864940E-09  0.000000000000E+00  0.000000000000E+00
      6    12  1.791130034670E-08  7.848798854894E-09  0.000000000000E+00  0.000000000000E+00
      6    11 -1.041428670891E-08 -4.600483288997E-10  0.000000000000E+00  0.000000000000E+00
      6    10 -2.246033210522E-08  6.329813254152E-08  0.000000000000E+00  0.000000000000E+00
      6     9  2.862636683047E-07  2.244033091952E-07  0.000000000000E+00  0.000000000000E+00
      6     8 -1.546668099665E-06 -1.107931231528E-06  0.000000000000E+00  0.000000000000E+00
      6     7  3.126235814874E-06  2.204268011684E-06  0.000000000000E+00  0.000000000000E+00
