------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     5  0.000000000000E+00  0.000000000000E+00  1.956111262946E+01

------ Current Surface: Coil-Plasma separation =   1.000000000000E+00 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      6     9 -3.188851542146E-07 -3.165591701304E-07  0.000000000000E+00  0.000000000000E+00
      6     8  6.419071949063E-07  6.515471990770E-07  0.000000000000E+00  0.000000000000E+00
      6     7 -1.029165523433E-06 -1.096969179198E-06  0.000000000000E+00  0.000000000000E+00
      6     6  9.803431661889E-07  1.231091213425E-06  0.000000000000E+00  0.000000000000E+00
      6     5  2.173446889903E-06  1.366930787851E-06  0.000000000000E+00  0.000000000000E+00
      6     4 -1.929208456657E-05 -1.658998725037E-05  0.000000000000E+00  0.000000000000E+00
      6     3  8.840280073910E-05  8.011524660218E-05  0.000000000000E+00  0.000000000000E+00
      6     2 -3.807445755608E-04 -3.552740144813E-04  0.000000000000E+00  0.000000000000E+00
      6     1  1.379598887659E-03  1.303842062656E-03  0.000000000000E+00  0.000000000000E+00
      6     0 -6.574853200673E-03 -6.070963566861E-03  0.000000000000E+00  0.000000000000E+00
      6    -1  1.147822311816E-02  9.831182709567E-03  0.000000000000E+00  0.000000000000E+00
      6    -2  5.864392107369E-02  5.014987218639E-02  0.000000000000E+00  0.000000000000E+00
      6    -3 -2.723169831646E-02 -1.702854158802E-02  0.000000000000E+00  0.000000000000E+00
      6    -4 -1.086323474469E-02 -9.246775658103E-03  0.000000000000E+00  0.000000000000E+00
      6    -5 -2.533093343641E-03 -9.210096594444E-03  0.000000000000E+00  0.000000000000E+00
      6    -6 -2.586749596396E-03 -4.622345254127E-04  0.000000000000E+00  0.000000000000E+00
      6    -7 -3.301787212829E-04 -9.862526144482E-04  0.000000000000E+00  0.000000000000E+00
      6    -8 -4.054935734823E-04 -5.118975441358E-05  0.000000000000E+00  0.000000000000E+00
      6    -9 -8.480652070525E-05 -1.127173261066E-04  0.000000000000E+00  0.000000000000E+00
      6   -10 -8.718041570487E-05  1.163533569066E-05  0.000000000000E+00  0.000000000000E+00
      6   -11 -2.939001713283E-05 -1.905177191779E-07  0.000000000000E+00  0.000000000000E+00
      6   -12 -2.050503645943E-05  1.011509040112E-05  0.000000000000E+00  0.000000000000E+00
      6   -13 -8.895791724531E-06  5.558151036262E-06  0.000000000000E+00  0.000000000000E+00
      6   -14 -4.914425412696E-06  4.041314084587E-06  0.000000000000E+00  0.000000000000E+00
      6   -15 -2.380042558769E-06  2.288948482826E-06  0.000000000000E+00  0.000000000000E+00
      6   -16 -1.161205628618E-06  1.252026771479E-06  0.000000000000E+00  0.000000000000E+00
      6   -17 -5.784209298357E-07  6.854605099408E-07  0.000000000000E+00  0.000000000000E+00
      6   -18 -2.686944115141E-07  3.319907056679E-07  0.000000000000E+00  0.000000000000E+00
      6   -19 -1.346464505298E-07  1.683258227542E-07  0.000000000000E+00  0.000000000000E+00
      6   -20 -3.466275777357E-08  1.013049012002E-07  0.000000000000E+00  0.000000000000E+00
      6   -21 -4.970116741863E-08  1.988271623076E-08  0.000000000000E+00  0.000000000000E+00
      6   -22 -4.532018653435E-08 -2.509993287135E-08  0.000000000000E+00  0.000000000000E+00
      6   -23  9.214016653543E-08  1.152510566422E-07  0.000000000000E+00  0.000000000000E+00
      6   -24 -4.635601457033E-08  1.772859140266E-08  0.000000000000E+00  0.000000000000E+00
      7    24 -2.307158036715E-06  2.334152836491E-06  0.000000000000E+00  0.000000000000E+00
      7    23  4.945814586744E-07 -1.216886132981E-06  0.000000000000E+00  0.000000000000E+00
      7    22  1.775575405912E-06 -1.504160129558E-06  0.000000000000E+00  0.000000000000E+00
      7    21 -1.218663608577E-06  1.507923658072E-06  0.000000000000E+00  0.000000000000E+00
      7    20 -5.150227876680E-07  2.576181116784E-07  0.000000000000E+00  0.000000000000E+00
      7    19  8.920502794782E-07 -8.949977986336E-07  0.000000000000E+00  0.000000000000E+00
      7    18 -1.840479799254E-07  2.874021054466E-07  0.000000000000E+00  0.000000000000E+00
      7    17 -2.614474689348E-07  2.190629759154E-07  0.000000000000E+00  0.000000000000E+00
      7    16  1.818260762336E-07 -1.959722622446E-07  0.000000000000E+00  0.000000000000E+00
      7    15 -8.602629544482E-09  2.179580469637E-08  0.000000000000E+00  0.000000000000E+00
      7    14 -4.186080996530E-08  3.959896481677E-08  0.000000000000E+00  0.000000000000E+00
      7    13  1.748433185668E-08 -2.587700108165E-08  0.000000000000E+00  0.000000000000E+00
      7    12  1.148101278002E-08  1.500198331541E-08  0.000000000000E+00  0.000000000000E+00
      7    11 -4.068124739864E-08 -3.212140039764E-08  0.000000000000E+00  0.000000000000E+00
      7    10  1.054913445097E-07  9.648852917243E-08  0.000000000000E+00  0.000000000000E+00
      7     9 -2.715962270535E-07 -2.572941997212E-07  0.000000000000E+00  0.000000000000E+00
      7     8  6.616863251240E-07  6.392047972654E-07  0.000000000000E+00  0.000000000000E+00
      7     7 -1.572027648876E-06 -1.536958889889E-06  0.000000000000E+00  0.000000000000E+00
      7     6  3.346861106171E-06  3.320243097229E-06  0.000000000000E+00  0.000000000000E+00
      7     5 -6.766182341840E-06 -6.863144865558E-06  0.000000000000E+00  0.000000000000E+00
      7     4  9.997663609473E-06  1.049398554417E-05  0.000000000000E+00  0.000000000000E+00
      7     3 -8.386856594441E-06 -1.096369635358E-05  0.000000000000E+00  0.000000000000E+00
      7     2 -6.035848320958E-05 -5.190564600867E-05  0.000000000000E+00  0.000000000000E+00
      7     1  3.911818141052E-04  3.592701903492E-04  0.000000000000E+00  0.000000000000E+00
      7     0 -3.012643678592E-03 -2.858922394878E-03  0.000000000000E+00  0.000000000000E+00
      7    -1  1.179370023323E-02  1.038415742258E-02  0.000000000000E+00  0.000000000000E+00
      7    -2  7.956403481093E-03  8.572892467853E-03  0.000000000000E+00  0.000000000000E+00
      7    -3 -3.709418588270E-02 -3.106490117496E-02  0.000000000000E+00  0.000000000000E+00
      7    -4  5.099842351384E-03 -2.930952515595E-04  0.000000000000E+00  0.000000000000E+00
      7    -5 -1.762577756186E-04  7.766238674454E-04  0.000000000000E+00  0.000000000000E+00
      7    -6 -9.926881944293E-04  1.862529536714E-03  0.000000000000E+00  0.000000000000E+00
      7    -7 -5.246486557224E-04  4.886112974924E-04  0.000000000000E+00  0.000000000000E+00
      7    -8 -2.086931090389E-04  3.855716328000E-04  0.000000000000E+00  0.000000000000E+00
      7    -9 -4.951826803830E-05  1.801540542771E-04  0.000000000000E+00  0.000000000000E+00
      7   -10 -3.219596285803E-05  1.257354698277E-04  0.000000000000E+00  0.000000000000E+00
      7   -11  1.146927027954E-06  4.938589276785E-05  0.000000000000E+00  0.000000000000E+00
      7   -12 -1.826233757812E-06  2.764865950595E-05  0.000000000000E+00  0.000000000000E+00
      7   -13  2.794316499373E-06  9.572232396969E-06  0.000000000000E+00  0.000000000000E+00
      7   -14  1.351613824499E-06  4.218299558420E-06  0.000000000000E+00  0.000000000000E+00
      7   -15  1.333217404133E-06  1.118499659305E-06  0.000000000000E+00  0.000000000000E+00
      7   -16  7.577670407505E-07  2.506854328425E-07  0.000000000000E+00  0.000000000000E+00
      7   -17  4.778138995797E-07 -7.208416666083E-08  0.000000000000E+00  0.000000000000E+00
      7   -18  2.670542602822E-07 -1.286601257764E-07  0.000000000000E+00  0.000000000000E+00
      7   -19  1.498488249351E-07 -9.376515221325E-08  0.000000000000E+00  0.000000000000E+00
      7   -20  8.798089659394E-08 -5.548260013680E-08  0.000000000000E+00  0.000000000000E+00
      7   -21  9.910467964401E-09 -6.156094574268E-08  0.000000000000E+00  0.000000000000E+00
      7   -22  3.064316105765E-08 -8.340033794515E-09  0.000000000000E+00  0.000000000000E+00
      7   -23  6.336308046762E-08  6.707387604913E-08  0.000000000000E+00  0.000000000000E+00
      7   -24 -9.930643562355E-08 -9.002549440114E-08  0.000000000000E+00  0.000000000000E+00
      8    24 -1.696324549660E-06  9.384804940305E-07  0.000000000000E+00  0.000000000000E+00
      8    23  2.366532693021E-06 -2.781072298940E-06  0.000000000000E+00  0.000000000000E+00
      8    22  4.891431684569E-07  2.330629301776E-07  0.000000000000E+00  0.000000000000E+00
      8    21 -2.088911659675E-06  2.039092555441E-06  0.000000000000E+00  0.000000000000E+00
      8    20  6.842907495754E-07 -1.028805848478E-06  0.000000000000E+00  0.000000000000E+00
      8    19  8.447423492878E-07 -6.671047462904E-07  0.000000000000E+00  0.000000000000E+00
      8    18 -7.259984903191E-07  7.811472321686E-07  0.000000000000E+00  0.000000000000E+00
      8    17 -8.560153100245E-09 -8.016805762883E-08  0.000000000000E+00  0.000000000000E+00
      8    16  2.581694232701E-07 -2.408003765456E-07  0.000000000000E+00  0.000000000000E+00
      8    15 -1.161444499989E-07  1.317757424599E-07  0.000000000000E+00  0.000000000000E+00
      8    14 -1.494727630081E-08  4.747376466889E-09  0.000000000000E+00  0.000000000000E+00
      8    13  3.423946491263E-08 -3.086342579242E-08  0.000000000000E+00  0.000000000000E+00
      8    12 -1.065705233110E-08  1.487949331915E-08  0.000000000000E+00  0.000000000000E+00
      8    11 -1.076701109585E-08 -9.796558634475E-09  0.000000000000E+00  0.000000000000E+00
      8    10  4.280326011544E-08  3.432253985487E-08  0.000000000000E+00  0.000000000000E+00
      8     9 -1.355116798720E-07 -1.228963175230E-07  0.000000000000E+00  0.000000000000E+00
      8     8  3.942869450882E-07  3.662985407453E-07  0.000000000000E+00  0.000000000000E+00
      8     7 -1.099355828850E-06 -1.044381505394E-06  0.000000000000E+00  0.000000000000E+00
      8     6  2.853095631882E-06  2.729475285649E-06  0.000000000000E+00  0.000000000000E+00
      8     5 -7.114670380026E-06 -6.898883717660E-06  0.000000000000E+00  0.000000000000E+00
      8     4  1.677706939286E-05  1.632459541992E-05  0.000000000000E+00  0.000000000000E+00
      8     3 -3.762733430581E-05 -3.724740987552E-05  0.000000000000E+00  0.000000000000E+00
      8     2  6.959816533052E-05  6.988361110263E-05  0.000000000000E+00  0.000000000000E+00
      8     1 -5.366055845490E-05 -5.797923292828E-05  0.000000000000E+00  0.000000000000E+00
      8     0 -5.988036852584E-04 -5.976330607573E-04  0.000000000000E+00  0.000000000000E+00
      8    -1  6.087690688350E-03  5.704129282032E-03  0.000000000000E+00  0.000000000000E+00
      8    -2 -1.319905358530E-02 -1.142283885030E-02  0.000000000000E+00  0.000000000000E+00
      8    -3 -2.009403395529E-02 -1.849676040360E-02  0.000000000000E+00  0.000000000000E+00
      8    -4  1.236082976527E-02  9.491953403658E-03  0.000000000000E+00  0.000000000000E+00
      8    -5  1.051441550647E-03  3.061467848828E-03  0.000000000000E+00  0.000000000000E+00
      8    -6  3.757453805868E-03  2.208965445873E-03  0.000000000000E+00  0.000000000000E+00
      8    -7  1.598592842155E-03  1.155792877071E-03  0.000000000000E+00  0.000000000000E+00
      8    -8  9.441882316768E-04  3.320233429591E-04  0.000000000000E+00  0.000000000000E+00
      8    -9  2.455863516094E-04  1.974971557598E-04  0.000000000000E+00  0.000000000000E+00
      8   -10  1.306433690493E-04  1.455792590335E-05  0.000000000000E+00  0.000000000000E+00
      8   -11  5.068387277389E-05 -1.238357349828E-05  0.000000000000E+00  0.000000000000E+00
      8   -12  2.300770129260E-05 -1.724891584938E-05  0.000000000000E+00  0.000000000000E+00
      8   -13  1.151707569687E-05 -1.373302183950E-05  0.000000000000E+00  0.000000000000E+00
      8   -14  4.478870689609E-06 -7.670456476589E-06  0.000000000000E+00  0.000000000000E+00
      8   -15  2.234909277807E-06 -4.472468525908E-06  0.000000000000E+00  0.000000000000E+00
      8   -16  7.367133486196E-07 -2.110619486033E-06  0.000000000000E+00  0.000000000000E+00
      8   -17  3.072773302570E-07 -1.040265848975E-06  0.000000000000E+00  0.000000000000E+00
      8   -18  5.916708187975E-08 -4.402386183868E-07  0.000000000000E+00  0.000000000000E+00
      8   -19  6.430755519456E-09 -1.741542777125E-07  0.000000000000E+00  0.000000000000E+00
      8   -20 -2.267415741297E-08 -6.220188807984E-08  0.000000000000E+00  0.000000000000E+00
      8   -21 -3.531903045267E-08 -3.191041641950E-08  0.000000000000E+00  0.000000000000E+00
      8   -22  1.763111396756E-08  2.775175526494E-08  0.000000000000E+00  0.000000000000E+00
      8   -23 -3.285829925856E-09  1.089273247870E-08  0.000000000000E+00  0.000000000000E+00
      8   -24 -7.916597701408E-08 -9.984280829688E-08  0.000000000000E+00  0.000000000000E+00
      9    24  5.300794026367E-07 -1.677312300423E-06  0.000000000000E+00  0.000000000000E+00
      9    23  2.811772038809E-06 -2.379629915895E-06  0.000000000000E+00  0.000000000000E+00
      9    22 -1.843834568275E-06  2.572476740044E-06  0.000000000000E+00  0.000000000000E+00
      9    21 -1.492159630384E-06  9.077786852650E-07  0.000000000000E+00  0.000000000000E+00
      9    20  2.017664065362E-06 -2.164697387753E-06  0.000000000000E+00  0.000000000000E+00
      9    19 -7.944051250977E-08  4.148081972796E-07  0.000000000000E+00  0.000000000000E+00
      9    18 -9.831537092042E-07  8.912110187876E-07  0.000000000000E+00  0.000000000000E+00
      9    17  4.933277573636E-07 -5.753516837524E-07  0.000000000000E+00  0.000000000000E+00
      9    16  1.345463090342E-07 -7.060547898952E-08  0.000000000000E+00  0.000000000000E+00
      9    15 -2.175089277700E-07  2.162549330776E-07  0.000000000000E+00  0.000000000000E+00
      9    14  6.257800060387E-08 -7.669100211785E-08  0.000000000000E+00  0.000000000000E+00
      9    13  2.511892541884E-08 -1.493752085684E-08  0.000000000000E+00  0.000000000000E+00
      9    12 -2.755314224695E-08  1.908944556409E-08  0.000000000000E+00  0.000000000000E+00
      9    11  1.180679902566E-08 -2.209852691801E-09  0.000000000000E+00  0.000000000000E+00
      9    10 -1.699137901776E-09 -4.320406681732E-09  0.000000000000E+00  0.000000000000E+00
      9     9 -2.351305204630E-08 -1.533280742100E-08  0.000000000000E+00  0.000000000000E+00
      9     8  1.222963544766E-07  1.050171073269E-07  0.000000000000E+00  0.000000000000E+00
      9     7 -4.532541643689E-07 -4.106418344858E-07  0.000000000000E+00  0.000000000000E+00
      9     6  1.469795768050E-06  1.367052126612E-06  0.000000000000E+00  0.000000000000E+00
      9     5 -4.314525095431E-06 -4.064910038138E-06  0.000000000000E+00  0.000000000000E+00
      9     4  1.219539723681E-05  1.163145369996E-05  0.000000000000E+00  0.000000000000E+00
      9     3 -3.250628125543E-05 -3.123808345923E-05  0.000000000000E+00  0.000000000000E+00
      9     2  8.472247355511E-05  8.231934448360E-05  0.000000000000E+00  0.000000000000E+00
      9     1 -1.885612655422E-04 -1.830693532857E-04  0.000000000000E+00  0.000000000000E+00
      9     0  3.247716242720E-04  3.023004563243E-04  0.000000000000E+00  0.000000000000E+00
      9    -1  1.559406610002E-03  1.544910534764E-03  0.000000000000E+00  0.000000000000E+00
      9    -2 -1.047239799349E-02 -9.431007053430E-03  0.000000000000E+00  0.000000000000E+00
      9    -3 -2.320262768339E-03 -2.927120646474E-03  0.000000000000E+00  0.000000000000E+00
      9    -4  1.933298352239E-02  1.719727376056E-02  0.000000000000E+00  0.000000000000E+00
      9    -5 -2.298309268325E-03 -2.297529968102E-04  0.000000000000E+00  0.000000000000E+00
      9    -6 -1.195511978762E-03 -1.211564504032E-03  0.000000000000E+00  0.000000000000E+00
      9    -7 -2.502207056916E-03 -1.307193784000E-03  0.000000000000E+00  0.000000000000E+00
      9    -8 -7.264634447199E-04 -1.187647144637E-03  0.000000000000E+00  0.000000000000E+00
      9    -9 -4.493094809861E-04 -4.884963685198E-04  0.000000000000E+00  0.000000000000E+00
      9   -10 -7.186987983955E-05 -3.575687787402E-04  0.000000000000E+00  0.000000000000E+00
      9   -11 -5.573867671146E-05 -1.383156419597E-04  0.000000000000E+00  0.000000000000E+00
      9   -12 -1.750892554149E-05 -6.879084981434E-05  0.000000000000E+00  0.000000000000E+00
      9   -13 -1.159202009190E-05 -2.503965852704E-05  0.000000000000E+00  0.000000000000E+00
      9   -14 -6.214660444146E-06 -8.886870830205E-06  0.000000000000E+00  0.000000000000E+00
      9   -15 -3.275240386490E-06 -2.441730448900E-06  0.000000000000E+00  0.000000000000E+00
      9   -16 -1.904869302057E-06 -1.378915866483E-07  0.000000000000E+00  0.000000000000E+00
      9   -17 -8.995613177821E-07  2.930974995809E-07  0.000000000000E+00  0.000000000000E+00
      9   -18 -4.911187850400E-07  3.580489177765E-07  0.000000000000E+00  0.000000000000E+00
      9   -19 -2.128691018802E-07  2.322658378507E-07  0.000000000000E+00  0.000000000000E+00
      9   -20 -1.111694854369E-07  1.333351847598E-07  0.000000000000E+00  0.000000000000E+00
      9   -21 -4.168701554850E-08  6.505868430794E-08  0.000000000000E+00  0.000000000000E+00
      9   -22  9.732633424664E-09  5.285676801498E-08  0.000000000000E+00  0.000000000000E+00
      9   -23 -2.955856223121E-08 -1.871288318537E-08  0.000000000000E+00  0.000000000000E+00
      9   -24 -2.209926515742E-08 -3.926830808000E-08  0.000000000000E+00  0.000000000000E+00
     10    24  2.737999363263E-06 -3.384571853742E-06  0.000000000000E+00  0.000000000000E+00
     10    23  9.311180464841E-07  3.193131749745E-07  0.000000000000E+00  0.000000000000E+00
     10    22 -3.504684455911E-06  3.536708813343E-06  0.000000000000E+00  0.000000000000E+00
     10    21  8.082695987753E-07 -1.698654417420E-06  0.000000000000E+00  0.000000000000E+00
     10    20  2.259859268881E-06 -1.901141797130E-06  0.000000000000E+00  0.000000000000E+00
     10    19 -1.596904634758E-06  1.879504565162E-06  0.000000000000E+00  0.000000000000E+00
     10    18 -4.511149934027E-07  1.736032301405E-07  0.000000000000E+00  0.000000000000E+00
     10    17  9.386002696259E-07 -9.205529448477E-07  0.000000000000E+00  0.000000000000E+00
     10    16 -2.598803390584E-07  3.449675726331E-07  0.000000000000E+00  0.000000000000E+00
     10    15 -1.917633678239E-07  1.532663740537E-07  0.000000000000E+00  0.000000000000E+00
     10    14  1.616590782089E-07 -1.681476570020E-07  0.000000000000E+00  0.000000000000E+00
     10    13 -2.518049732397E-08  3.775030499274E-08  0.000000000000E+00  0.000000000000E+00
     10    12 -2.719552124339E-08  1.455182172123E-08  0.000000000000E+00  0.000000000000E+00
     10    11  2.490280771568E-08 -6.046038447820E-09  0.000000000000E+00  0.000000000000E+00
     10    10 -2.237270734493E-08 -1.476981863464E-08  0.000000000000E+00  0.000000000000E+00
     10     9  3.195658969846E-08  3.408403600081E-08  0.000000000000E+00  0.000000000000E+00
     10     8 -3.721709892622E-08 -4.399710733530E-08  0.000000000000E+00  0.000000000000E+00
     10     7 -1.494325785366E-08  4.542193906575E-09  0.000000000000E+00  0.000000000000E+00
     10     6  3.272183799652E-07  2.731994961816E-07  0.000000000000E+00  0.000000000000E+00
     10     5 -1.497061362196E-06 -1.345294774379E-06  0.000000000000E+00  0.000000000000E+00
     10     4  5.449717839348E-06  5.058143444929E-06  0.000000000000E+00  0.000000000000E+00
     10     3 -1.773601515903E-05 -1.669820486573E-05  0.000000000000E+00  0.000000000000E+00
     10     2  5.592473344375E-05  5.354684236128E-05  0.000000000000E+00  0.000000000000E+00
     10     1 -1.616082185860E-04 -1.559283650109E-04  0.000000000000E+00  0.000000000000E+00
     10     0  4.380739859151E-04  4.185179949655E-04  0.000000000000E+00  0.000000000000E+00
     10    -1 -4.082585243437E-04 -3.243832782517E-04  0.000000000000E+00  0.000000000000E+00
     10    -2 -4.494929876354E-03 -4.267478003615E-03  0.000000000000E+00  0.000000000000E+00
     10    -3  9.707053216495E-03  8.401586331875E-03  0.000000000000E+00  0.000000000000E+00
     10    -4  9.050722140136E-03  9.143629260629E-03  0.000000000000E+00  0.000000000000E+00
     10    -5 -1.007166867141E-02 -8.226200587617E-03  0.000000000000E+00  0.000000000000E+00
     10    -6 -1.948332305291E-04 -1.812079431716E-03  0.000000000000E+00  0.000000000000E+00
     10    -7 -2.177934812356E-05 -6.542053608847E-04  0.000000000000E+00  0.000000000000E+00
     10    -8  5.987429983071E-04 -1.830690500351E-04  0.000000000000E+00  0.000000000000E+00
     10    -9 -9.136993920780E-05  3.068172381299E-04  0.000000000000E+00  0.000000000000E+00
     10   -10 -1.636230745918E-06  1.714388264615E-04  0.000000000000E+00  0.000000000000E+00
     10   -11 -7.268444603387E-05  2.026476787217E-04  0.000000000000E+00  0.000000000000E+00
     10   -12 -2.247103609585E-05  1.094049575841E-04  0.000000000000E+00  0.000000000000E+00
     10   -13 -1.643444535275E-05  6.938746911829E-05  0.000000000000E+00  0.000000000000E+00
     10   -14 -5.676147538234E-06  3.490776065367E-05  0.000000000000E+00  0.000000000000E+00
     10   -15 -2.447249476356E-06  1.773512678619E-05  0.000000000000E+00  0.000000000000E+00
     10   -16 -7.658483673605E-07  8.294169671894E-06  0.000000000000E+00  0.000000000000E+00
     10   -17 -7.658508277813E-08  3.660015121413E-06  0.000000000000E+00  0.000000000000E+00
     10   -18  5.258963528326E-08  1.576977137526E-06  0.000000000000E+00  0.000000000000E+00
     10   -19  1.154957297847E-07  6.028459899759E-07  0.000000000000E+00  0.000000000000E+00
     10   -20  7.009638746205E-08  2.191284723637E-07  0.000000000000E+00  0.000000000000E+00
     10   -21  6.227544175545E-08  6.978281384314E-08  0.000000000000E+00  0.000000000000E+00
     10   -22  3.657955602939E-08  2.436801402726E-08  0.000000000000E+00  0.000000000000E+00
     10   -23 -1.562096333210E-08 -2.757201640758E-08  0.000000000000E+00  0.000000000000E+00
     10   -24  2.190505983275E-08  2.161322843227E-08  0.000000000000E+00  0.000000000000E+00
     11    24  2.941294611150E-06 -2.369671129818E-06  0.000000000000E+00  0.000000000000E+00
     11    23 -2.255439463785E-06  3.512286193556E-06  0.000000000000E+00  0.000000000000E+00
     11    22 -2.673050332469E-06  1.620156209897E-06  0.000000000000E+00  0.000000000000E+00
     11    21  3.495527131219E-06 -4.001366919558E-06  0.000000000000E+00  0.000000000000E+00
     11    20  5.031222176425E-07  3.705727358213E-07  0.000000000000E+00  0.000000000000E+00
     11    19 -2.608109313003E-06  2.498411458695E-06  0.000000000000E+00  0.000000000000E+00
     11    18  9.575694063808E-07 -1.299745716466E-06  0.000000000000E+00  0.000000000000E+00
     11    17  8.038634073866E-07 -6.099344188697E-07  0.000000000000E+00  0.000000000000E+00
     11    16 -7.655511721923E-07  7.982759022909E-07  0.000000000000E+00  0.000000000000E+00
     11    15  7.247422533852E-08 -1.442561374641E-07  0.000000000000E+00  0.000000000000E+00
     11    14  1.952505963450E-07 -1.765136690910E-07  0.000000000000E+00  0.000000000000E+00
     11    13 -1.072680742092E-07  1.159201731505E-07  0.000000000000E+00  0.000000000000E+00
     11    12  3.031075832167E-09 -1.481513665994E-08  0.000000000000E+00  0.000000000000E+00
     11    11  2.563240038625E-08 -8.971292638689E-09  0.000000000000E+00  0.000000000000E+00
     11    10 -2.718288443751E-08 -7.456792184714E-09  0.000000000000E+00  0.000000000000E+00
     11     9  4.281526944636E-08  3.782755853766E-08  0.000000000000E+00  0.000000000000E+00
     11     8 -8.586757425564E-08 -8.546542465762E-08  0.000000000000E+00  0.000000000000E+00
     11     7  1.621542169934E-07  1.647970923563E-07  0.000000000000E+00  0.000000000000E+00
     11     6 -2.489776259510E-07 -2.627657533684E-07  0.000000000000E+00  0.000000000000E+00
     11     5  1.786071953911E-07  2.320153360044E-07  0.000000000000E+00  0.000000000000E+00
     11     4  7.464100108052E-07  5.701887567040E-07  0.000000000000E+00  0.000000000000E+00
     11     3 -5.293301373471E-06 -4.760922816810E-06  0.000000000000E+00  0.000000000000E+00
     11     2  2.333035505895E-05  2.190124809170E-05  0.000000000000E+00  0.000000000000E+00
     11     1 -8.808483275373E-05 -8.464956989179E-05  0.000000000000E+00  0.000000000000E+00
     11     0  2.994714347388E-04  2.891261445061E-04  0.000000000000E+00  0.000000000000E+00
     11    -1 -8.439242417722E-04 -7.823217088773E-04  0.000000000000E+00  0.000000000000E+00
     11    -2 -2.356588645849E-04 -3.649872223012E-04  0.000000000000E+00  0.000000000000E+00
     11    -3  8.053999347975E-03  7.459791798832E-03  0.000000000000E+00  0.000000000000E+00
     11    -4 -2.535043985764E-03 -1.600508333317E-03  0.000000000000E+00  0.000000000000E+00
     11    -5 -8.617816900109E-03 -8.587749055527E-03  0.000000000000E+00  0.000000000000E+00
     11    -6  3.085390367676E-03  1.488797393312E-03  0.000000000000E+00  0.000000000000E+00
     11    -7  1.326277238577E-04  9.277281925415E-04  0.000000000000E+00  0.000000000000E+00
     11    -8  5.694589692608E-04  1.021225299118E-03  0.000000000000E+00  0.000000000000E+00
     11    -9  2.598142602795E-04  7.687520401629E-04  0.000000000000E+00  0.000000000000E+00
     11   -10  3.390021683592E-04  2.730270128469E-04  0.000000000000E+00  0.000000000000E+00
     11   -11  1.481423886215E-04  1.285645455273E-04  0.000000000000E+00  0.000000000000E+00
     11   -12  1.029305420775E-04 -1.960151376386E-06  0.000000000000E+00  0.000000000000E+00
     11   -13  4.650784553327E-05 -1.919864386411E-05  0.000000000000E+00  0.000000000000E+00
     11   -14  2.694764155483E-05 -2.522383836304E-05  0.000000000000E+00  0.000000000000E+00
     11   -15  1.291661833021E-05 -1.761039084104E-05  0.000000000000E+00  0.000000000000E+00
     11   -16  6.703931240777E-06 -1.150400352164E-05  0.000000000000E+00  0.000000000000E+00
     11   -17  3.226954083282E-06 -6.648559277454E-06  0.000000000000E+00  0.000000000000E+00
     11   -18  1.512401458986E-06 -3.619240063068E-06  0.000000000000E+00  0.000000000000E+00
     11   -19  7.029139881057E-07 -1.899087661167E-06  0.000000000000E+00  0.000000000000E+00
     11   -20  2.940463640585E-07 -9.364673969607E-07  0.000000000000E+00  0.000000000000E+00
     11   -21  1.332150119139E-07 -4.439689840481E-07  0.000000000000E+00  0.000000000000E+00
     11   -22  3.801667868030E-08 -2.039612505192E-07  0.000000000000E+00  0.000000000000E+00
     11   -23 -2.116905449328E-09 -1.005547773688E-07  0.000000000000E+00  0.000000000000E+00
     11   -24  3.382360416401E-08  2.707779458581E-09  0.000000000000E+00  0.000000000000E+00
     12    24  6.879055915550E-07  9.159253334662E-07  0.000000000000E+00  0.000000000000E+00
     12    23 -4.192504283088E-06  4.324542530966E-06  0.000000000000E+00  0.000000000000E+00
     12    22  7.927200215085E-07 -2.459425383111E-06  0.000000000000E+00  0.000000000000E+00
     12    21  4.213399372075E-06 -3.615619247675E-06  0.000000000000E+00  0.000000000000E+00
     12    20 -2.706386198524E-06  3.572116237465E-06  0.000000000000E+00  0.000000000000E+00
     12    19 -1.762311243616E-06  1.056469426851E-06  0.000000000000E+00  0.000000000000E+00
     12    18  2.482919665271E-06 -2.587425433371E-06  0.000000000000E+00  0.000000000000E+00
     12    17 -2.753647812136E-07  6.073724113303E-07  0.000000000000E+00  0.000000000000E+00
     12    16 -9.428486428694E-07  8.348509169165E-07  0.000000000000E+00  0.000000000000E+00
     12    15  5.368948119123E-07 -5.944076558261E-07  0.000000000000E+00  0.000000000000E+00
     12    14  4.912952772515E-08  2.543155679963E-09  0.000000000000E+00  0.000000000000E+00
     12    13 -1.665409309266E-07  1.597917042774E-07  0.000000000000E+00  0.000000000000E+00
     12    12  6.375368638220E-08 -7.159591763424E-08  0.000000000000E+00  0.000000000000E+00
     12    11  7.203845641974E-09  3.643763553905E-09  0.000000000000E+00  0.000000000000E+00
     12    10 -2.290518660636E-08  2.396809328171E-09  0.000000000000E+00  0.000000000000E+00
     12     9  3.295205098760E-08  2.019579161129E-08  0.000000000000E+00  0.000000000000E+00
     12     8 -7.109947168624E-08 -6.598536716251E-08  0.000000000000E+00  0.000000000000E+00
     12     7  1.660770414318E-07  1.609547219008E-07  0.000000000000E+00  0.000000000000E+00
     12     6 -3.697088428644E-07 -3.628816043511E-07  0.000000000000E+00  0.000000000000E+00
